Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min,Evap,Solar,ETo,RH max,min
SANJOSE.C,20010105,1600,0,,65,38,62,,,,,,,,,,,,
SANJOSE.C,20010106,1600,0,,62,37,55,,,,,,,,,,,,
SANJOSE.C,20010107,1600,0,,62,42,60,,,,,,,,,,,,
SANJOSE.C,20010108,1600,0.38,,60,48,55,,,,,,,,,,,,
SANJOSE.C,20010109,1600,0.03,,55,41,50,,,,,,,,,,,,
SANJOSE.C,20010110,1600,0.6,,53,47,53,,,,,,,,,,,,
SANJOSE.C,20010111,1600,0.7,,53,46,47,,,,,,,,,,,,
SANJOSE.C,20010112,1600,0.1,,55,44,54,,,,,,,,,,,,
SANJOSE.C,20010113,1600,0,,57,43,53,,,,,,,,,,,,
SANJOSE.C,20010114,1600,0.01,,55,47,53,,,,,,,,,,,,
SANJOSE.C,20010115,2359,0,,56,32,,,,,,,,,,,,,
SANJOSE.C,20010116,1600,0,,55,34,53,,,,,,,,,,,,
SANJOSE.C,20010117,1600,0,,55,33,55,,,,,,,,,,,,
SANJOSE.C,20010118,1600,0,,56,35,54,,,,,,,,,,,,
SANJOSE.C,20010119,1600,0,,58,44,58,,,,,,,,,,,,
SANJOSE.C,20010120,1600,0,,58,41,56,,,,,,,,,,,,
SANJOSE.C,20010121,1600,0,,56,37,56,,,,,,,,,,,,
SANJOSE.C,20010122,1600,0,,61,38,60,,,,,,,,,,,,
SANJOSE.C,20010123,1600,0.09,,61,46,53,,,,,,,,,,,,
SANJOSE.C,20010124,1600,0.38,,55,45,53,,,,,,,,,,,,
SANJOSE.C,20010125,1600,0.1,,56,41,49,,,,,,,,,,,,
SANJOSE.C,20010126,1600,0.43,,56,40,52,,,,,,,,,,,,
SANJOSE.C,20010127,1600,0,,56,36,56,,,,,,,,,,,,
SANJOSE.C,20010128,1600,0,,57,36,56,,,,,,,,,,,,
SANJOSE.C,20010129,1600,0.05,,56,43,55,,,,,,,,,,,,
SANJOSE.C,20010130,1600,0,,57,41,55,,,,,,,,,,,,
SANJOSE.C,20010131,1600,0,,60,34,59,,,,,,,,,,,,
SANJOSE.C,20010201,1600,0,,63,36,61,,,,,,,,,,,,
SANJOSE.C,20010202,1600,0,,63,40,61,,,,,,,,,,,,
SANJOSE.C,20010203,2359,0,,68,40,,,,,,,,,,,,,
SANJOSE.C,20010204,1600,0,,72,42,70,,,,,,,,,,,,
SANJOSE.C,20010205,1600,0,,70,45,56,,,,,,,,,,,,
SANJOSE.C,20010206,1600,0,,56,45,51,,,,,,,,,,,,
SANJOSE.C,20010207,1600,0,,55,39,54,,,,,,,,,,,,
SANJOSE.C,20010208,1600,0,,58,41,57,,,,,,,,,,,,
SANJOSE.C,20010209,1600,0.45,,58,46,47,,,,,,,,,,,,
SANJOSE.C,20010210,1600,0.54,,49,42,48,,,,,,,,,,,,
SANJOSE.C,20010211,1600,0.52,,53,42,51,,,,,,,,,,,,
SANJOSE.C,20010212,1600,0.78,,51,40,49,,,,,,,,,,,,
SANJOSE.C,20010213,1600,0.01,,56,40,55,,,,,,,,,,,,
SANJOSE.C,20010214,1600,0,,59,41,56,,,,,,,,,,,,
SANJOSE.C,20010215,1600,0,,61,40,57,,,,,,,,,,,,
SANJOSE.C,20010216,1600,0,,62,45,60,,,,,,,,,,,,
SANJOSE.C,20010217,1600,0,,64,51,64,,,,,,,,,,,,
SANJOSE.C,20010218,1600,0.25,,64,50,59,,,,,,,,,,,,
SANJOSE.C,20010219,2359,0.48,,58,48,,,,,,,,,,,,,
SANJOSE.C,20010220,1600,0.42,,56,48,56,,,,,,,,,,,,
SANJOSE.C,20010221,1600,0.02,,61,50,59,,,,,,,,,,,,
SANJOSE.C,20010222,1600,0.22,,59,47,53,,,,,,,,,,,,
SANJOSE.C,20010223,1600,0.34,,54,43,53,,,,,,,,,,,,
SANJOSE.C,20010224,1600,0.27,,58,44,57,,,,,,,,,,,,
SANJOSE.C,20010225,1600,0.12,,62,46,59,,,,,,,,,,,,
SANJOSE.C,20010226,1600,0.02,,63,47,63,,,,,,,,,,,,
SANJOSE.C,20010227,1600,0,,68,44,67,,,,,,,,,,,,
SANJOSE.C,20010228,1600,0,,67,42,61,,,,,,,,,,,,
SANJOSE.C,20010301,1600,0,,65,41,60,,,,,,,,,,,,
SANJOSE.C,20010302,1600,0.25,,60,46,58,,,,,,,,,,,,
SANJOSE.C,20010303,1600,0,,60,39,58,,,,,,,,,,,,
SANJOSE.C,20010304,1600,0.39,,60,49,56,,,,,,,,,,,,
SANJOSE.C,20010305,1600,0.74,,64,50,59,,,,,,,,,,,,
SANJOSE.C,20010306,1600,0.15,,65,52,64,,,,,,,,,,,,
SANJOSE.C,20010307,1600,0,,68,46,63,,,,,,,,,,,,
SANJOSE.C,20010308,1600,0,,63,51,60,,,,,,,,,,,,
SANJOSE.C,20010309,1600,0,,60,45,59,,,,,,,,,,,,
SANJOSE.C,20010310,1600,0,,64,42,62,,,,,,,,,,,,
SANJOSE.C,20010311,2359,0,,66,40,,,,,,,,,,,,,
SANJOSE.C,20010312,1600,0,,71,44,70,,,,,,,,,,,,
SANJOSE.C,20010313,1600,0,,71,44,70,,,,,,,,,,,,
SANJOSE.C,20010314,1600,0,,70,47,69,,,,,,,,,,,,
SANJOSE.C,20010315,1600,0,,69,44,59,,,,,,,,,,,,
SANJOSE.C,20010316,1600,0,,65,46,54,,,,,,,,,,,,
SANJOSE.C,20010317,1600,0,,71,46,71,,,,,,,,,,,,
SANJOSE.C,20010318,1600,0,,78,52,77,,,,,,,,,,,,
SANJOSE.C,20010319,1600,0,,80,52,78,,,,,,,,,,,,
SANJOSE.C,20010320,1600,0,,83,59,81,,,,,,,,,,,,
SANJOSE.C,20010321,1600,0,,81,53,68,,,,,,,,,,,,
SANJOSE.C,20010322,1600,0,,69,53,69,,,,,,,,,,,,
SANJOSE.C,20010323,1600,0,,70,55,65,,,,,,,,,,,,
SANJOSE.C,20010324,1600,0,,73,54,72,,,,,,,,,,,,
SANJOSE.C,20010325,1600,0.18,,73,56,65,,,,,,,,,,,,
SANJOSE.C,20010326,1600,0,,69,48,66,,,,,,,,,,,,
SANJOSE.C,20010327,1600,0,,74,48,70,,,,,,,,,,,,
SANJOSE.C,20010328,1600,0,,70,52,68,,,,,,,,,,,,
SANJOSE.C,20010329,1600,0,,72,51,70,,,,,,,,,,,,
SANJOSE.C,20010330,1600,0,,81,50,79,,,,,,,,,,,,
SANJOSE.C,20010331,1600,0,,81,53,80,,,,,,,,,,,,
SANJOSE.C,20010401,1600,0,,70,49,65,,,,,,,,,,,,
SANJOSE.C,20010402,1600,0,,65,47,60,,,,,,,,,,,,
SANJOSE.C,20010403,1600,0,,60,44,58,,,,,,,,,,,,
SANJOSE.C,20010404,1600,0,,65,40,63,,,,,,,,,,,,
SANJOSE.C,20010405,1600,0,,68,43,64,,,,,,,,,,,,
SANJOSE.C,20010406,1600,0.16,,64,47,55,,,,,,,,,,,,
SANJOSE.C,20010407,2359,0.24,,57,43,,,,,,,,,,,,,
SANJOSE.C,20010408,2359,0.07,,54,38,,,,,,,,,,,,,
SANJOSE.C,20010409,1600,0.29,,61,39,60,,,,,,,,,,,,
SANJOSE.C,20010410,1600,0,,67,42,63,,,,,,,,,,,,
SANJOSE.C,20010411,1600,0.08,,63,51,56,,,,,,,,,,,,
SANJOSE.C,20010412,1600,0,,69,41,68,,,,,,,,,,,,
SANJOSE.C,20010413,1600,0,,68,41,57,,,,,,,,,,,,
SANJOSE.C,20010414,1600,0,,64,40,62,,,,,,,,,,,,
SANJOSE.C,20010415,1600,0,,64,42,63,,,,,,,,,,,,
SANJOSE.C,20010416,1600,0,,71,45,70,,,,,,,,,,,,
SANJOSE.C,20010417,1600,0,,76,50,73,,,,,,,,,,,,
SANJOSE.C,20010418,1600,0,,73,51,64,,,,,,,,,,,,
SANJOSE.C,20010419,1600,0.03,,64,49,60,,,,,,,,,,,,
SANJOSE.C,20010420,1600,0.51,,60,48,53,,,,,,,,,,,,
SANJOSE.C,20010421,2359,0.04,,66,39,,,,,,,,,,,,,
SANJOSE.C,20010422,1600,0,,67,42,66,,,,,,,,,,,,
SANJOSE.C,20010423,1600,0.06,,73,45,72,,,,,,,,,,,,
SANJOSE.C,20010424,1600,0,,84,52,82,,,,,,,,,,,,
SANJOSE.C,20010425,1600,0,,84,56,82,,,,,,,,,,,,
SANJOSE.C,20010426,1600,0,,73,54,70,,,,,,,,,,,,
SANJOSE.C,20010427,1600,0,,70,51,67,,,,,,,,,,,,
SANJOSE.C,20010428,1600,0,,67,49,65,,,,,,,,,,,,
SANJOSE.C,20010429,1600,0,,73,45,71,,,,,,,,,,,,
SANJOSE.C,20010430,1600,0,,76,50,74,,,,,,,,,,,,
SANJOSE.C,20010501,1600,0,,76,53,73,,,,,,,,,,,,
SANJOSE.C,20010502,1600,0,,77,51,76,,,,,,,,,,,,
SANJOSE.C,20010503,1600,0,,83,51,81,,,,,,,,,,,,
SANJOSE.C,20010504,1600,0,,85,51,84,,,,,,,,,,,,
SANJOSE.C,20010505,1600,0,,85,51,81,,,,,,,,,,,,
SANJOSE.C,20010506,1600,0,,87,53,86,,,,,,,,,,,,
SANJOSE.C,20010507,1600,0,,97,59,95,,,,,,,,,,,,
SANJOSE.C,20010508,1600,0,,98,63,97,,,,,,,,,,,,
SANJOSE.C,20010509,1600,0,,91,60,80,,,,,,,,,,,,
SANJOSE.C,20010510,1600,0,,91,54,89,,,,,,,,,,,,
SANJOSE.C,20010511,1600,0,,89,57,75,,,,,,,,,,,,
SANJOSE.C,20010512,2359,0,,74,55,,,,,,,,,,,,,
SANJOSE.C,20010513,1600,0,,67,54,67,,,,,,,,,,,,
SANJOSE.C,20010514,1600,0,,75,50,72,,,,,,,,,,,,
SANJOSE.C,20010515,1600,0,,79,57,76,,,,,,,,,,,,
SANJOSE.C,20010516,1600,0,,79,59,77,,,,,,,,,,,,
SANJOSE.C,20010517,1600,0,,83,53,78,,,,,,,,,,,,
SANJOSE.C,20010518,1600,0,,83,53,82,,,,,,,,,,,,
SANJOSE.C,20010519,1600,0,,88,56,83,,,,,,,,,,,,
SANJOSE.C,20010520,1600,0,,91,56,90,,,,,,,,,,,,
SANJOSE.C,20010521,1600,0,,92,61,84,,,,,,,,,,,,
SANJOSE.C,20010522,1600,0,,84,59,80,,,,,,,,,,,,
SANJOSE.C,20010523,1600,0,,88,58,83,,,,,,,,,,,,
SANJOSE.C,20010524,1600,0,,84,58,80,,,,,,,,,,,,
SANJOSE.C,20010525,1600,0,,80,57,75,,,,,,,,,,,,
SANJOSE.C,20010526,2359,0,,69,56,,,,,,,,,,,,,
SANJOSE.C,20010527,1600,0,,70,51,65,,,,,,,,,,,,
SANJOSE.C,20010528,2359,0,,70,50,,,,,,,,,,,,,
SANJOSE.C,20010529,1600,0,,84,51,82,,,,,,,,,,,,
SANJOSE.C,20010530,1600,0,,100,59,99,,,,,,,,,,,,
SANJOSE.C,20010531,1600,0,,101,69,96,,,,,,,,,,,,
SANJOSE.C,20010601,1600,0,,96,66,74,,,,,,,,,,,,
SANJOSE.C,20010602,2359,0,,72,53,,,,,,,,,,,,,
SANJOSE.C,20010603,1600,0,,76,51,74,,,,,,,,,,,,
SANJOSE.C,20010604,1600,0,,82,52,77,,,,,,,,,,,,
SANJOSE.C,20010605,1600,0,,81,52,79,,,,,,,,,,,,
SANJOSE.C,20010606,1600,0,,85,56,83,,,,,,,,,,,,
SANJOSE.C,20010607,1600,0,,91,59,88,,,,,,,,,,,,
SANJOSE.C,20010608,1600,0,,88,62,78,,,,,,,,,,,,
SANJOSE.C,20010609,2359,0,,74,54,,,,,,,,,,,,,
SANJOSE.C,20010610,2359,0,,72,51,,,,,,,,,,,,,
SANJOSE.C,20010611,1600,0,,73,54,71,,,,,,,,,,,,
SANJOSE.C,20010612,1600,0,,77,58,76,,,,,,,,,,,,
SANJOSE.C,20010613,1600,0,,87,55,86,,,,,,,,,,,,
SANJOSE.C,20010614,1600,0,,96,58,93,,,,,,,,,,,,
SANJOSE.C,20010615,1600,0,,93,59,84,,,,,,,,,,,,
SANJOSE.C,20010616,1600,0,,93,56,91,,,,,,,,,,,,
SANJOSE.C,20010617,1600,0,,92,59,87,,,,,,,,,,,,
SANJOSE.C,20010618,1600,0,,94,60,92,,,,,,,,,,,,
SANJOSE.C,20010619,1600,0,,95,64,92,,,,,,,,,,,,
SANJOSE.C,20010620,1600,0,,98,63,96,,,,,,,,,,,,
SANJOSE.C,20010621,1600,0,,96,64,90,,,,,,,,,,,,
SANJOSE.C,20010622,1600,0,,90,63,78,,,,,,,,,,,,
SANJOSE.C,20010623,1600,0,,83,56,72,,,,,,,,,,,,
SANJOSE.C,20010624,1600,0,,76,55,69,,,,,,,,,,,,
SANJOSE.C,20010625,1600,0,,75,58,72,,,,,,,,,,,,
SANJOSE.C,20010626,1600,0.13,,82,57,77,,,,,,,,,,,,
SANJOSE.C,20010627,1600,0,,77,63,72,,,,,,,,,,,,
SANJOSE.C,20010628,1600,0,,77,62,75,,,,,,,,,,,,
SANJOSE.C,20010629,1600,0,,84,57,83,,,,,,,,,,,,
SANJOSE.C,20010630,1600,0,,84,60,80,,,,,,,,,,,,
SANJOSE.C,20010701,2359,0,,85,54,,,,,,,,,,,,,
SANJOSE.C,20010702,1600,0,,96,57,94,,,,,,,,,,,,
SANJOSE.C,20010703,1600,0,,103,70,99,,,,,,,,,,,,
SANJOSE.C,20010704,1600,0,,101,68,85,,,,,,,,,,,,
SANJOSE.C,20010705,1600,0,,85,61,83,,,,,,,,,,,,
SANJOSE.C,20010706,1600,0,,83,58,79,,,,,,,,,,,,
SANJOSE.C,20010707,1600,0,,83,61,77,,,,,,,,,,,,
SANJOSE.C,20010708,2359,0,,78,58,,,,,,,,,,,,,
SANJOSE.C,20010709,1600,0,,79,60,77,,,,,,,,,,,,
SANJOSE.C,20010710,1600,0,,79,61,75,,,,,,,,,,,,
SANJOSE.C,20010711,1600,0,,75,58,72,,,,,,,,,,,,
SANJOSE.C,20010712,1600,0,,75,59,71,,,,,,,,,,,,
SANJOSE.C,20010713,1600,0,,78,59,76,,,,,,,,,,,,
SANJOSE.C,20010714,2359,0,,68,54,,,,,,,,,,,,,
SANJOSE.C,20010715,1600,0,,80,57,76,,,,,,,,,,,,
SANJOSE.C,20010716,1600,0,,79,57,69,,,,,,,,,,,,
SANJOSE.C,20010717,1600,0,,81,60,79,,,,,,,,,,,,
SANJOSE.C,20010718,1600,0,,83,55,80,,,,,,,,,,,,
SANJOSE.C,20010719,1600,0,,81,57,71,,,,,,,,,,,,
SANJOSE.C,20010720,1600,0,,74,57,70,,,,,,,,,,,,
SANJOSE.C,20010721,1600,0,,73,54,71,,,,,,,,,,,,
SANJOSE.C,20010722,1600,0,,83,54,81,,,,,,,,,,,,
SANJOSE.C,20010723,1600,0,,82,58,81,,,,,,,,,,,,
SANJOSE.C,20010724,1600,0,,86,58,79,,,,,,,,,,,,
SANJOSE.C,20010725,1600,0,,81,58,79,,,,,,,,,,,,
SANJOSE.C,20010726,1600,0,,81,58,78,,,,,,,,,,,,
SANJOSE.C,20010727,1600,0,,82,58,77,,,,,,,,,,,,
SANJOSE.C,20010728,1600,0,,84,55,83,,,,,,,,,,,,
SANJOSE.C,20010729,1600,0,,84,55,74,,,,,,,,,,,,
SANJOSE.C,20010730,1600,0,,84,55,72,,,,,,,,,,,,
SANJOSE.C,20010731,1600,0,,82,56,80,,,,,,,,,,,,
SANJOSE.C,20010801,1600,0,,83,56,78,,,,,,,,,,,,
SANJOSE.C,20010802,1600,0,,78,58,77,,,,,,,,,,,,
SANJOSE.C,20010803,1600,0,,77,59,73,,,,,,,,,,,,
SANJOSE.C,20010804,1600,0,,77,62,76,,,,,,,,,,,,
SANJOSE.C,20010805,1600,0,,80,59,78,,,,,,,,,,,,
SANJOSE.C,20010806,1600,0,,83,61,81,,,,,,,,,,,,
SANJOSE.C,20010807,1600,0,,93,61,90,,,,,,,,,,,,
SANJOSE.C,20010808,1600,0,,90,64,83,,,,,,,,,,,,
SANJOSE.C,20010809,1600,0,,83,59,78,,,,,,,,,,,,
SANJOSE.C,20010810,1600,0,,78,60,75,,,,,,,,,,,,
SANJOSE.C,20010811,2359,0,,75,54,,,,,,,,,,,,,
SANJOSE.C,20010812,1600,0,,76,58,74,,,,,,,,,,,,
SANJOSE.C,20010813,1600,0,,74,58,72,,,,,,,,,,,,
SANJOSE.C,20010814,1600,0,,80,58,79,,,,,,,,,,,,
SANJOSE.C,20010815,1600,0,,79,57,76,,,,,,,,,,,,
SANJOSE.C,20010816,1600,0,,88,57,85,,,,,,,,,,,,
SANJOSE.C,20010817,1600,0,,88,57,83,,,,,,,,,,,,
SANJOSE.C,20010818,1600,0,,84,57,81,,,,,,,,,,,,
SANJOSE.C,20010819,1600,0,,83,57,74,,,,,,,,,,,,
SANJOSE.C,20010820,1600,0,,74,54,69,,,,,,,,,,,,
SANJOSE.C,20010821,1600,0,,74,56,72,,,,,,,,,,,,
SANJOSE.C,20010822,1600,0,,75,59,73,,,,,,,,,,,,
SANJOSE.C,20010823,1600,0,,80,62,78,,,,,,,,,,,,
SANJOSE.C,20010824,1600,0,,80,62,79,,,,,,,,,,,,
SANJOSE.C,20010825,1600,0,,82,57,81,,,,,,,,,,,,
SANJOSE.C,20010826,1600,0,,85,57,85,,,,,,,,,,,,
SANJOSE.C,20010827,1600,0,,90,59,88,,,,,,,,,,,,
SANJOSE.C,20010828,1600,0,,90,60,85,,,,,,,,,,,,
SANJOSE.C,20010829,1600,0,,85,58,80,,,,,,,,,,,,
SANJOSE.C,20010830,1600,0,,80,58,73,,,,,,,,,,,,
SANJOSE.C,20010831,1600,0,,81,57,80,,,,,,,,,,,,
SANJOSE.C,20010901,1600,0,,83,56,81,,,,,,,,,,,,
SANJOSE.C,20010902,1600,0,,85,60,82,,,,,,,,,,,,
SANJOSE.C,20010903,1600,0,,84,60,83,,,,,,,,,,,,
SANJOSE.C,20010904,1600,0,,83,61,77,,,,,,,,,,,,
SANJOSE.C,20010905,1600,0,,81,58,77,,,,,,,,,,,,
SANJOSE.C,20010906,2359,0,,88,51,87,,,,,,,,,,,,
SANJOSE.C,20010907,1600,0,,87,58,81,,,,,,,,,,,,
SANJOSE.C,20010908,1600,0,,82,54,76,,,,,,,,,,,,
SANJOSE.C,20010909,2359,0,,76,56,,,,,,,,,,,,,
SANJOSE.C,20010910,1600,0,,80,55,75,,,,,,,,,,,,
SANJOSE.C,20010911,1600,0,,77,60,76,,,,,,,,,,,,
SANJOSE.C,20010912,1600,0,,76,58,70,,,,,,,,,,,,
SANJOSE.C,20010913,1600,0,,77,61,74,,,,,,,,,,,,
SANJOSE.C,20010914,1600,0,,85,58,84,,,,,,,,,,,,
SANJOSE.C,20010915,2359,0,,72,58,,,,,,,,,,,,,
SANJOSE.C,20010916,2359,0,,68,58,,,,,,,,,,,,,
SANJOSE.C,20010917,1600,0,,76,58,75,,,,,,,,,,,,
SANJOSE.C,20010918,1600,0,,76,57,73,,,,,,,,,,,,
SANJOSE.C,20010919,1600,0,,78,55,76,,,,,,,,,,,,
SANJOSE.C,20010920,1600,0,,76,55,74,,,,,,,,,,,,
SANJOSE.C,20010921,1600,0,,77,57,76,,,,,,,,,,,,
SANJOSE.C,20010922,1600,0,,81,55,80,,,,,,,,,,,,
SANJOSE.C,20010923,1600,0,,81,56,71,,,,,,,,,,,,
SANJOSE.C,20010924,1600,0,,72,56,71,,,,,,,,,,,,
SANJOSE.C,20010925,1600,0.13,,78,58,76,,,,,,,,,,,,
SANJOSE.C,20010926,1600,0,,80,57,79,,,,,,,,,,,,
SANJOSE.C,20010927,1600,0,,79,59,72,,,,,,,,,,,,
SANJOSE.C,20010928,1600,0,,75,53,74,,,,,,,,,,,,
SANJOSE.C,20010929,1600,0,,83,53,82,,,,,,,,,,,,
SANJOSE.C,20010930,1600,0,,94,55,93,,,,,,,,,,,,
SANJOSE.C,20011001,1600,0,,93,55,84,,,,,,,,,,,,
SANJOSE.C,20011002,1600,0,,84,60,81,,,,,,,,,,,,
SANJOSE.C,20011003,1600,0,,83,58,82,,,,,,,,,,,,
SANJOSE.C,20011004,1600,0,,82,57,68,,,,,,,,,,,,
SANJOSE.C,20011005,1600,0,,70,59,69,,,,,,,,,,,,
SANJOSE.C,20011006,1600,0,,70,58,68,,,,,,,,,,,,
SANJOSE.C,20011007,1600,0,,71,53,67,,,,,,,,,,,,
SANJOSE.C,20011008,1600,0,,73,56,,,,,,,,,,,,,
SANJOSE.C,20011009,1600,0,,78,52,77,,,,,,,,,,,,
SANJOSE.C,20011010,1600,0,,82,51,81,,,,,,,,,,,,
SANJOSE.C,20011011,1600,0,,82,55,73,,,,,,,,,,,,
SANJOSE.C,20011012,1600,0,,87,53,86,,,,,,,,,,,,
SANJOSE.C,20011013,1600,0,,88,55,87,,,,,,,,,,,,
SANJOSE.C,20011014,1600,0,,87,54,83,,,,,,,,,,,,
SANJOSE.C,20011015,1600,0,,88,59,82,,,,,,,,,,,,
SANJOSE.C,20011016,1600,0,,82,57,67,,,,,,,,,,,,
SANJOSE.C,20011017,1600,0,,74,57,70,,,,,,,,,,,,
SANJOSE.C,20011018,1600,0,,76,53,75,,,,,,,,,,,,
SANJOSE.C,20011019,1600,0,,77,53,77,,,,,,,,,,,,
SANJOSE.C,20011020,1600,0,,77,52,70,,,,,,,,,,,,
SANJOSE.C,20011021,1600,0,,70,54,62,,,,,,,,,,,,
SANJOSE.C,20011022,1600,0,,70,50,70,,,,,,,,,,,,
SANJOSE.C,20011023,1600,0,,71,53,69,,,,,,,,,,,,
SANJOSE.C,20011024,1600,0,,78,49,73,,,,,,,,,,,,
SANJOSE.C,20011025,1600,0,,79,49,79,,,,,,,,,,,,
SANJOSE.C,20011026,2359,0,,73,45,,,,,,,,,,,,,
SANJOSE.C,20011027,1600,0,,79,48,48,,,,,,,,,,,,
SANJOSE.C,20011028,1600,0,,69,57,,,,,,,,,,,,,
SANJOSE.C,20011029,1600,0,,70,57,68,,,,,,,,,,,,
SANJOSE.C,20011030,1600,0.12,,69,59,66,,,,,,,,,,,,
SANJOSE.C,20011031,1600,0,,69,52,65,,,,,,,,,,,,
SANJOSE.C,20011101,1600,0,,69,49,68,,,,,,,,,,,,
SANJOSE.C,20011102,1600,0,,70,49,68,,,,,,,,,,,,
SANJOSE.C,20011103,1600,0,,70,50,70,,,,,,,,,,,,
SANJOSE.C,20011104,1600,0,,73,50,72,,,,,,,,,,,,
SANJOSE.C,20011105,1600,0,,72,48,67,,,,,,,,,,,,
SANJOSE.C,20011106,1600,0,,67,51,62,,,,,,,,,,,,
SANJOSE.C,20011107,1600,0,,68,42,66,,,,,,,,,,,,
SANJOSE.C,20011108,1600,0,,75,42,74,,,,,,,,,,,,
SANJOSE.C,20011109,1600,0,,75,50,73,,,,,,,,,,,,
SANJOSE.C,20011110,1600,0,,73,57,71,,,,,,,,,,,,
SANJOSE.C,20011111,1600,0.1,,73,51,66,,,,,,,,,,,,
SANJOSE.C,20011112,1600,0.85,,64,59,62,,,,,,,,,,,,
SANJOSE.C,20011113,1600,0,,66,52,64,,,,,,,,,,,,
SANJOSE.C,20011114,1600,0,,68,52,66,,,,,,,,,,,,
SANJOSE.C,20011115,1600,0,,67,51,63,,,,,,,,,,,,
SANJOSE.C,20011116,1600,0,,69,54,65,,,,,,,,,,,,
SANJOSE.C,20011117,1600,0,,69,54,64,,,,,,,,,,,,
SANJOSE.C,20011118,1600,0,,69,44,68,,,,,,,,,,,,
SANJOSE.C,20011119,1600,0,,68,50,64,,,,,,,,,,,,
SANJOSE.C,20011120,1600,0,,71,57,68,,,,,,,,,,,,
SANJOSE.C,20011121,1600,0.01,,67,58,64,,,,,,,,,,,,
SANJOSE.C,20011122,1600,0.01,,65,59,63,,,,,,,,,,,,
SANJOSE.C,20011123,1600,0,,61,50,55,,,,,,,,,,,,
SANJOSE.C,20011124,1600,0.61,,60,54,56,,,,,,,,,,,,
SANJOSE.C,20011125,1600,0.04,,56,49,52,,,,,,,,,,,,
SANJOSE.C,20011126,1600,0,,56,41,53,,,,,,,,,,,,
SANJOSE.C,20011127,1600,0,,56,39,56,,,,,,,,,,,,
SANJOSE.C,20011128,1600,0,,56,42,53,,,,,,,,,,,,
SANJOSE.C,20011129,1600,0.5,,57,47,56,,,,,,,,,,,,
SANJOSE.C,20011130,1600,0,,57,41,56,,,,,,,,,,,,
SANJOSE.C,20011201,1600,0.12,,57,48,53,,,,,,,,,,,,
SANJOSE.C,20011202,1600,1.12,,58,49,53,,,,,,,,,,,,
SANJOSE.C,20011203,1600,0.78,,61,44,54,,,,,,,,,,,,
SANJOSE.C,20011204,1600,0,,56,38,55,,,,,,,,,,,,
SANJOSE.C,20011205,1600,0.03,,55,43,53,,,,,,,,,,,,
SANJOSE.C,20011206,1600,0.04,,64,52,62,,,,,,,,,,,,
SANJOSE.C,20011207,1600,0,,66,50,65,,,,,,,,,,,,
SANJOSE.C,20011208,1600,0,,65,38,57,,,,,,,,,,,,
SANJOSE.C,20011209,1600,0.1,,60,41,51,,,,,,,,,,,,
SANJOSE.C,20011210,1600,0,,57,38,56,,,,,,,,,,,,
SANJOSE.C,20011211,1600,0,,56,45,55,,,,,,,,,,,,
SANJOSE.C,20011212,1600,0,,58,49,56,,,,,,,,,,,,
SANJOSE.C,20011213,1600,0,,60,41,53,,,,,,,,,,,,
SANJOSE.C,20011214,1600,0.55,,54,48,52,,,,,,,,,,,,
SANJOSE.C,20011215,1600,0,,55,36,52,,,,,,,,,,,,
SANJOSE.C,20011216,1600,0,,60,40,55,,,,,,,,,,,,
SANJOSE.C,20011217,1600,0.05,,61,37,57,,,,,,,,,,,,
SANJOSE.C,20011218,1600,0,,57,44,56,,,,,,,,,,,,
SANJOSE.C,20011219,1600,0,,59,40,56,,,,,,,,,,,,
SANJOSE.C,20011220,1600,0.5,,56,48,49,,,,,,,,,,,,
SANJOSE.C,20011221,1600,0.3,,54,43,52,,,,,,,,,,,,
SANJOSE.C,20011222,1600,0.01,,58,44,57,,,,,,,,,,,,
SANJOSE.C,20011223,1600,0.07,,58,38,55,,,,,,,,,,,,
SANJOSE.C,20011224,1600,0,,61,47,58,,,,,,,,,,,,
SANJOSE.C,20011225,1600,0.01,,58,44,57,,,,,,,,,,,,
SANJOSE.C,20011226,1600,0,,60,49,57,,,,,,,,,,,,
SANJOSE.C,20011227,1600,0,,63,47,62,,,,,,,,,,,,
SANJOSE.C,20011228,1600,0.33,,63,53,54,,,,,,,,,,,,
SANJOSE.C,20011229,1600,0.2,,63,50,58,,,,,,,,,,,,
SANJOSE.C,20011230,1600,0.17,,59,53,57,,,,,,,,,,,,
SANJOSE.C,20011231,1600,0.09,,66,52,58,,,,,,,,,,,,
SANJOSE.C,20020101,1600,0.02,,61,54,56,,,,,,,,,,,,
SANJOSE.C,20020102,1600,0.25,,60,56,60,,,,,,,,,,,,
SANJOSE.C,20020103,1600,0.09,,58,46,56,,,,,,,,,,,,
SANJOSE.C,20020104,1600,0,,61,40,61,,,,,,,,,,,,
SANJOSE.C,20020105,1600,0,,61,47,61,,,,,,,,,,,,
SANJOSE.C,20020106,1600,0,,63,47,62,,,,,,,,,,,,
SANJOSE.C,20020107,1600,0,,62,44,58,,,,,,,,,,,,
SANJOSE.C,20020108,1600,0,,63,46,61,,,,,,,,,,,,
SANJOSE.C,20020109,1600,0,,62,54,61,,,,,,,,,,,,
SANJOSE.C,20020110,1600,0,,61,45,60,,,,,,,,,,,,
SANJOSE.C,20020111,1600,0,,63,41,63,,,,,,,,,,,,
SANJOSE.C,20020112,1600,0,,63,42,55,,,,,,,,,,,,
