,LONGITUDE,LATITUDE,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,hour,Accident
1012,-121.8175886,37.2563908,30,4020.0,7.0,3050.0,36.0,0,31.5,0.07,61,45,53.0,15.0,0
1013,-121.8753945,37.33310655,35,3700.0,10.0,11750.0,39.0,0,34.5,0.08,66,47,56.5,12.0,1
1014,-121.8938587,37.3121816,25,2700.0,4.0,1200.0,27.5,0,24.0,0.01,75,51,63.0,22.0,0
1015,-121.8653994,37.31865450000001,30,14750.0,156.0,12950.0,33.7,0,30.0,0.01,82,56,69.0,0.0,0
1016,-121.880227,37.29234500000001,40,7150.0,199.0,30600.0,42.0,0,38.0,0.07,62,44,53.0,0.0,0
1017,-121.92231509999998,37.2673117,35,5975.0,46.0,13150.0,38.5,0,35.0,0.03,59,43,51.0,14.0,0
1018,-121.916993,37.3652228,35,2200.0,8.0,10400.0,38.0,0,33.0,0.11,55,40,47.5,1.0,0
1019,-121.9434968,37.2634566,40,4051.0,17.0,20100.0,44.5,0,39.5,0.0,82,57,69.5,12.0,0
1020,-121.8699826,37.3034615,40,4100.0,17.0,9100.0,39.7,0,36.0,0.12,62,44,53.0,18.0,1
1021,-121.854608,37.2602948,30,2150.0,3.0,2900.0,34.0,0,31.0,0.08,64,46,55.0,1.0,0
1022,-121.8949732,37.27080122,35,4950.0,36.0,15700.0,39.0,0,35.5,0.04,61,42,51.5,0.0,1
1023,-121.87506100000002,37.24255540000001,40,4350.0,29.0,21300.0,44.0,0,40.0,0.0,83,59,71.0,15.0,0
1024,-121.8676652,37.3329548,25,800.0,12.0,5100.0,34.0,1,25.0,0.14,64,46,55.0,1.0,0
1025,-121.8497527,37.405597,35,6900.0,14.0,8800.0,38.8,0,35.8,0.05,73,53,63.0,19.0,0
1026,-121.8209334,37.3003005,35,19200.0,411.0,22750.0,38.8,0,34.8,0.01,76,55,65.5,11.0,0
1027,-121.8483835,37.36643634,35,8200.0,197.0,17650.0,36.3,0,32.5,0.0,69,48,58.5,7.0,1
1028,-121.8978028,37.29000509999999,15,2200.0,4.0,3500.0,16.5,0,15.0,0.05,57,39,48.0,22.0,0
1029,-121.7859423,37.2584572,35,2000.0,0.0,1250.0,39.0,0,34.0,0.03,72,49,60.5,18.0,0
1030,-121.858375,37.3006717,40,1400.0,46.0,35400.0,45.0,0,40.0,0.02,73,52,62.5,9.0,0
1031,-121.95980159999998,37.31607292,30,2600.0,3.0,1600.0,31.0,0,27.0,0.03,69,47,58.0,3.0,1
1032,-121.79105990000002,37.22522319999999,25,3050.0,1.0,800.0,29.0,0,25.3,0.01,74,52,63.0,20.0,0
1033,-121.9189014,37.367787,30,1080.0,1.0,3800.0,33.0,0,29.0,0.01,68,48,58.0,12.0,0
1034,-121.8899066,37.33971010000001,30,5615.0,178.0,9059.0,30.5,0,30.0,0.0,79,58,68.5,0.0,0
1035,-121.8860416,37.33583663,25,1500.0,21.0,6350.0,26.0,0,23.0,0.09,61,44,52.5,1.0,1
1036,-121.8908773,37.3593408,35,2050.0,26.0,14150.0,41.0,0,37.0,0.02,73,51,62.0,8.0,0
1037,-121.8956973,37.3826673,40,3320.0,22.0,45900.0,44.5,0,41.0,0.03,68,47,57.5,7.0,0
1038,-121.9114208,37.32350544,30,4500.0,14.0,7700.0,34.0,0,30.0,0.01,76,55,65.5,19.0,1
1039,-121.97604009999998,37.31592550000001,40,7500.0,32.0,13550.0,44.5,0,41.5,0.0,84,58,71.0,4.0,0
1040,-121.8186966,37.29298522,25,3615.0,6.0,1100.0,29.0,0,25.5,0.04,57,40,48.5,13.0,1
1041,-121.9754199,37.3231708,30,3000.0,44.0,15000.0,37.0,0,32.0,0.01,76,55,65.5,22.0,0
1042,-121.8908536,37.3153742,25,1645.0,2.0,750.0,26.0,0,23.0,0.01,79,55,67.0,4.0,0
1043,-121.8961231,37.27361077,25,6400.0,2.0,2050.0,29.3,0,28.0,0.01,75,53,64.0,2.0,1
1044,-121.9726778,37.4252179,30,2640.0,1.0,900.0,34.0,0,30.0,0.0,82,58,70.0,18.0,0
1045,-121.8554329,37.2770363,25,1000.0,3.0,3950.0,31.0,1,27.0,0.01,80,57,68.5,23.0,0
1046,-121.8234115,37.2796048,30,4700.0,23.0,3100.0,32.0,0,28.0,0.05,70,48,59.0,19.0,0
1047,-121.8768469,37.23924969999999,25,4224.0,6.0,1100.0,31.0,1,25.0,0.1,73,51,62.0,15.0,0
1048,-121.86557,37.3257278,40,6200.0,182.0,34000.0,42.0,0,37.5,0.14,66,47,56.5,15.0,0
1049,-121.9136179,37.29443610000001,35,2700.0,24.0,14550.0,38.0,0,35.0,0.12,65,47,56.0,10.0,0
1050,-121.944756,37.2511113,35,3900.0,6.0,8300.0,38.0,0,34.0,0.0,81,56,68.5,18.0,0
1051,-121.9501943,37.3374044,35,3000.0,11.0,9980.0,38.5,0,35.0,0.19,60,43,51.5,8.0,0
1052,-121.87763490000002,37.32003140000001,25,550.0,5.0,9850.0,29.0,0,27.0,0.06,66,47,56.5,23.0,1
1053,-122.0135873,37.3103594,35,5100.0,35.0,17650.0,39.0,0,36.0,0.11,66,47,56.5,18.0,0
1054,-121.9135191,37.3247002,25,2114.0,3.0,2100.0,29.0,1,25.0,0.01,78,54,66.0,17.0,0
1055,-121.9317945,37.2944271,35,6000.0,52.0,22150.0,39.0,0,35.5,0.02,61,44,52.5,8.0,0
1056,-121.88853590000002,37.3309086,25,3900.0,95.0,24300.0,30.0,0,25.5,0.03,76,54,65.0,13.0,0
1057,-121.8566451,37.38305136,35,5050.0,19.0,7800.0,38.5,0,35.0,0.0,77,53,65.0,11.0,1
1058,-121.9038604,37.33191070000001,30,2250.0,25.0,16950.0,34.0,0,30.0,0.14,66,47,56.5,18.0,0
1059,-121.7480106,37.151166,45,19000.0,13.0,2600.0,50.0,0,45.0,0.0,78,55,66.5,9.0,0
1060,-121.9151363,37.3662643,40,2000.0,20.0,7500.0,41.0,0,36.0,0.06,60,44,52.0,15.0,0
1061,-121.93702,37.4123978,40,2600.0,11.0,14500.0,42.0,0,36.0,0.0,75,51,63.0,3.0,0
1062,-121.8777888,37.3074461,25,3000.0,31.0,6350.0,30.5,0,27.5,0.03,72,49,60.5,4.0,0
1063,-121.8218275,37.2675345,35,3400.0,16.0,8100.0,36.0,0,35.0,0.01,76,54,65.0,21.0,0
1064,-121.8564194,37.4158982,25,760.0,1.0,1050.0,29.0,0,26.0,0.03,72,53,62.5,8.0,0
1065,-121.86557,37.3257278,40,6200.0,182.0,34000.0,42.0,0,37.5,0.07,61,43,52.0,20.0,0
1066,-121.9109066,37.2509592,35,4000.0,67.0,21000.0,37.5,0,35.0,0.05,68,49,58.5,7.0,0
1067,-121.89415359999998,37.3005203,25,4800.0,11.0,850.0,28.5,0,24.5,0.0,83,58,70.5,1.0,0
1068,-121.8089916,37.251255,35,2700.0,11.0,7150.0,39.0,0,35.0,0.0,83,59,71.0,1.0,0
1069,-121.879063,37.219704,25,3575.0,1.0,210.0,32.0,1,25.0,0.02,70,47,58.5,23.0,0
1070,-121.987492,37.4036297,35,5000.0,15.0,13600.0,39.5,0,36.0,0.08,66,48,57.0,19.0,0
1071,-121.9291294,37.4038547,35,3100.0,6.0,4100.0,37.0,0,33.0,0.0,82,58,70.0,16.0,0
1072,-121.8461818,37.2094179,35,2800.0,8.0,3850.0,39.0,0,35.0,0.15,58,42,50.0,6.0,0
1073,-121.816869,37.2370479,30,5300.0,19.0,6950.0,32.5,0,29.5,0.1,61,45,53.0,3.0,0
1074,-121.89990790000002,37.3886076,45,5800.0,23.0,20550.0,47.5,0,43.5,0.0,82,59,70.5,23.0,0
1075,-121.8817068,37.3280854,30,3100.0,47.0,7300.0,36.0,0,32.0,0.02,70,47,58.5,17.0,0
1076,-121.9209388,37.39117242,40,9600.0,10.0,8850.0,40.3,0,37.3,0.02,73,53,63.0,6.0,1
1077,-121.97604009999998,37.31592550000001,35,3150.0,140.0,49450.0,39.0,0,35.0,0.0,80,57,68.5,1.0,0
1078,-121.8595078,37.3419449,25,2150.0,9.0,2000.0,31.0,1,25.0,0.0,75,52,63.5,12.0,0
1079,-121.8412928,37.27300620000001,25,2650.0,8.0,1180.0,36.0,1,25.0,0.02,79,54,66.5,6.0,0
1080,-122.0076882,37.2932642,35,6500.0,4.0,6950.0,38.0,0,33.5,0.15,58,42,50.0,10.0,0
1081,-121.8037533,37.2278813,35,3200.0,18.0,8100.0,40.0,0,36.0,0.08,61,43,52.0,18.0,0
1082,-121.7880468,37.29480909999999,40,3100.0,14.0,21700.0,44.0,0,41.0,0.08,66,46,56.0,22.0,0
1083,-121.8486271,37.3456072,35,4000.0,43.0,11400.0,37.0,0,34.0,0.11,59,45,52.0,10.0,1
1084,-121.7597253,37.28294484,35,5200.0,4.0,9250.0,39.0,0,35.5,0.15,58,42,50.0,1.0,1
1085,-121.8767483,37.3195534,30,3575.0,32.0,4900.0,34.0,0,30.0,0.01,73,53,63.0,20.0,0
1086,-121.9039513,37.31244279999999,30,2100.0,11.0,5450.0,34.0,0,31.0,0.06,67,48,57.5,14.0,0
1087,-121.794603,37.25963986,35,9900.0,12.0,8700.0,37.5,0,34.5,0.02,75,53,64.0,20.0,1
1088,-121.987492,37.4036297,35,5000.0,15.0,13600.0,39.5,0,36.0,0.11,59,44,51.5,5.0,0
1089,-121.8771629,37.25257149999999,35,1500.0,9.0,12450.0,41.0,0,36.0,0.08,61,43,52.0,23.0,0
1090,-121.830729,37.2547697,30,2700.0,11.0,1600.0,31.0,0,26.5,0.0,82,59,70.5,10.0,0
1091,-121.8440282,37.35398049,35,4000.0,43.0,11400.0,37.0,0,34.0,0.02,73,51,62.0,9.0,1
1092,-121.8983508,37.3499698,30,1250.0,34.0,23800.0,31.0,0,27.0,0.02,79,58,68.5,9.0,0
1093,-122.0149602,37.29363370000001,35,6150.0,21.0,8300.0,39.0,0,35.0,0.02,79,56,67.5,0.0,0
1094,-121.8501331,37.36526377,35,7530.0,49.0,15150.0,38.5,0,35.0,0.12,65,47,56.0,18.0,1
1095,-121.8055271,37.24621337,35,2700.0,11.0,7150.0,39.0,0,35.0,0.07,61,44,52.5,14.0,1
1096,-121.891369,37.33878989999999,25,5050.0,51.0,5150.0,28.5,0,25.0,0.0,83,57,70.0,8.0,0
1097,-121.8868712,37.3296063,20,5500.0,55.0,8000.0,25.5,0,23.0,0.06,75,55,65.0,3.0,0
1098,-121.901651,37.2411244,30,3600.0,3.0,1900.0,32.0,0,27.0,0.0,83,56,69.5,18.0,0
1099,-121.90613190000002,37.357187,35,6900.0,35.0,19450.0,37.0,0,33.0,0.03,74,51,62.5,8.0,0
1100,-121.8203695,37.32605059999999,35,4082.0,80.0,17100.0,39.5,0,35.5,0.02,74,52,63.0,15.0,0
1101,-121.9046742,37.26794904,35,4950.0,36.0,15700.0,39.0,0,35.5,0.04,65,46,55.5,3.0,1
1102,-122.0321972,37.2939492,40,11650.0,32.0,16250.0,40.5,0,37.5,0.02,77,56,66.5,4.0,0
1103,-121.8739225,37.35000820000001,25,4980.0,7.0,4500.0,29.5,0,28.0,0.02,75,52,63.5,23.0,0
1104,-121.8768469,37.23924969999999,25,4224.0,6.0,1100.0,31.0,1,25.0,0.07,61,43,52.0,18.0,0
1105,-121.9114208,37.32350544,25,2800.0,16.0,11400.0,29.7,0,26.7,0.0,83,58,70.5,18.0,1
1106,-121.91593229999998,37.3077503,25,2460.0,6.0,2600.0,29.0,1,25.5,0.0,85,60,72.5,7.0,0
1107,-121.861191,37.3035989,40,4100.0,17.0,9100.0,39.7,0,36.0,0.07,67,47,57.0,2.0,1
1108,-121.8307114,37.19669448,40,3250.0,6.0,5300.0,42.0,0,38.0,0.01,76,54,65.0,20.0,1
1109,-121.7982291,37.3286919,35,7640.0,15.0,3000.0,37.5,0,33.0,0.14,60,44,52.0,19.0,0
1110,-121.8648593,37.34404659,35,4000.0,43.0,11400.0,37.0,0,34.0,0.12,58,43,50.5,19.0,1
1111,-121.8038778,37.246019,30,5580.0,7.0,3850.0,36.0,0,31.8,0.0,84,59,71.5,2.0,0
1112,-121.9034289,37.359163,40,4450.0,12.0,6150.0,42.0,0,36.0,0.02,74,52,63.0,20.0,0
1113,-121.8209334,37.3003005,45,23000.0,670.0,60450.0,50.0,0,46.0,0.22,63,45,54.0,13.0,0
1114,-121.9019003,37.3451151,25,1160.0,1.0,500.0,28.0,0,23.0,0.0,82,58,70.0,16.0,0
1115,-121.8676917,37.246838,30,2100.0,8.0,3150.0,34.0,0,31.0,0.08,61,43,52.0,6.0,0
1116,-121.8091777,37.3463737,35,6000.0,15.0,6250.0,39.5,0,35.0,0.0,83,57,70.0,19.0,0
1117,-121.90393600000002,37.31242082,35,3600.0,73.0,21700.0,36.5,0,32.5,0.0,84,59,71.5,7.0,1
1118,-121.8663241,37.2545815,35,2300.0,11.0,13300.0,39.0,0,36.0,0.07,61,43,52.0,2.0,0
1119,-121.9754199,37.3231708,30,3000.0,44.0,15000.0,37.0,0,32.0,0.09,66,47,56.5,6.0,0
1120,-121.852925,37.2503878,40,6400.0,87.0,34600.0,43.0,0,39.0,0.0,84,57,70.5,12.0,0
1121,-121.8278398,37.2877486,30,1850.0,17.0,9025.0,34.0,0,31.0,0.1,73,51,62.0,0.0,0
1122,-121.9289375,37.3639472,30,1260.0,2.0,4500.0,30.0,0,27.0,0.0,84,60,72.0,17.0,0
1123,-121.91379740000002,37.3258949,30,7475.0,30.0,10000.0,33.0,0,29.5,0.0,83,57,70.0,23.0,0
1124,-121.76206299999998,37.2196829,45,5300.0,13.0,11650.0,48.3,0,43.7,0.13,66,49,57.5,15.0,0
1125,-121.925345,37.26164989999999,25,6973.0,14.0,1900.0,30.7,0,27.3,0.0,85,60,72.5,15.0,0
1126,-121.9247985,37.32746059999999,15,2100.0,11.0,3200.0,0.0,0,0.0,0.0,83,59,71.0,16.0,0
1127,-121.8143303,37.2841724,25,1870.0,9.0,6600.0,31.5,0,28.0,0.0,81,56,68.5,15.0,0
1128,-121.925345,37.26164989999999,25,6973.0,14.0,1900.0,30.7,0,27.3,0.15,58,42,50.0,21.0,0
1129,-121.9432461,37.3232641,30,2075.0,8.0,6100.0,34.5,0,31.0,0.07,59,43,51.0,14.0,0
1130,-121.89352240000002,37.3322979,30,4300.0,22.0,13100.0,33.5,0,29.0,0.05,70,49,59.5,21.0,0
1131,-121.763641,37.2971349,25,3700.0,1.0,800.0,34.0,1,25.0,0.08,58,42,50.0,9.0,0
1132,-121.9500108,37.2960173,40,7300.0,96.0,26650.0,42.0,0,37.3,0.09,58,41,49.5,0.0,0
1133,-121.7617227,37.1822537,35,5000.0,3.0,3500.0,41.0,0,37.0,0.0,83,59,71.0,0.0,0
1134,-121.88853590000002,37.3309086,25,3900.0,95.0,24300.0,30.0,0,25.5,0.05,57,39,48.0,18.0,0
1135,-122.0321566,37.3122672,35,5650.0,18.0,15700.0,40.0,0,36.5,0.04,57,40,48.5,12.0,0
1136,-121.8085669,37.3446352,35,4000.0,25.0,9400.0,39.0,0,34.0,0.0,82,58,70.0,19.0,0
1137,-121.8133647,37.3101654,40,15670.0,100.0,25600.0,44.3,0,39.0,0.01,77,55,66.0,13.0,0
1138,-121.8906812,37.3420545,30,7200.0,46.0,7250.0,35.0,0,30.5,0.0,82,59,70.5,12.0,0
1139,-121.91379740000002,37.3258949,30,6600.0,87.0,6600.0,35.0,0,30.0,0.01,79,55,67.0,12.0,0
1140,-121.9184013,37.3732324,45,20900.0,104.0,16300.0,46.3,0,41.8,0.1,58,42,50.0,19.0,0
1141,-121.80858870000002,37.23272460000001,25,4100.0,5.0,2500.0,34.5,1,25.0,0.11,58,43,50.5,0.0,0
1142,-121.8229317,37.27159320000001,30,3100.0,6.0,1700.0,35.5,1,30.0,0.07,70,49,59.5,19.0,0
1143,-121.8038778,37.246019,30,5580.0,7.0,3850.0,36.0,0,31.8,0.01,78,54,66.0,14.0,0
1144,-121.9252053,37.3774406,35,3850.0,9.0,13250.0,39.0,0,35.0,0.08,60,43,51.5,15.0,0
1145,-121.7818679,37.3039139,30,4700.0,5.0,2800.0,36.5,0,32.0,0.1,73,51,62.0,7.0,0
1146,-121.9046548,37.267871,35,7300.0,54.0,24050.0,39.5,0,37.0,0.04,65,46,55.5,3.0,0
1147,-121.9856533,37.3040205,35,4800.0,8.0,9000.0,37.0,0,34.0,0.0,83,58,70.5,20.0,0
1148,-121.8215141,37.2880644,35,7000.0,46.0,14850.0,39.5,0,36.0,0.09,67,48,57.5,10.0,0
1149,-121.9036358,37.2363591,40,17150.0,125.0,29150.0,44.8,0,40.4,0.04,64,47,55.5,16.0,0
1150,-121.81750359999998,37.2513968,35,2800.0,19.0,6450.0,38.0,0,34.0,0.01,77,55,66.0,18.0,0
1151,-121.7794149,37.3324142,25,2620.0,0.0,900.0,29.0,0,26.5,0.0,83,58,70.5,23.0,0
1152,-121.97604009999998,37.31592550000001,40,7500.0,32.0,13550.0,44.5,0,41.5,0.1,59,43,51.0,14.0,0
1153,-121.84992340000002,37.2745185,35,2600.0,3.0,3650.0,37.0,0,33.0,0.0,80,57,68.5,3.0,0
1154,-121.9036358,37.2363591,40,9000.0,22.0,23600.0,44.3,0,40.3,0.17,63,46,54.5,4.0,0
1155,-121.8982855,37.2553608,35,6940.0,28.0,17850.0,38.3,0,35.0,0.12,63,47,55.0,12.0,0
1156,-121.9263369,37.40363381,35,7600.0,8.0,6500.0,38.0,0,32.7,0.04,65,46,55.5,18.0,1
1157,-121.8767483,37.3195534,30,3575.0,32.0,4900.0,34.0,0,30.0,0.0,83,58,70.5,5.0,0
1158,-121.8564194,37.4158982,25,760.0,1.0,1050.0,29.0,0,26.0,0.08,63,48,55.5,9.0,0
1159,-121.9091296,37.3799064,40,9600.0,10.0,8850.0,40.3,0,37.3,0.02,79,54,66.5,16.0,0
1160,-121.9131504,37.3772718,45,17800.0,48.0,12800.0,46.5,0,41.5,0.03,73,51,62.0,21.0,0
1161,-121.98292109999998,37.29967699,35,9300.0,20.0,11050.0,39.0,0,35.0,0.06,75,55,65.0,18.0,1
1162,-121.86882479999998,37.31138170000001,25,4830.0,19.0,7950.0,29.5,0,26.5,0.01,78,54,66.0,11.0,0
1163,-121.8402649,37.3128518,35,8000.0,75.0,8050.0,41.0,0,37.0,0.12,57,41,49.0,23.0,0
1164,-121.90126770000002,37.29123,25,2080.0,3.0,1250.0,31.0,0,25.0,0.0,84,58,71.0,9.0,0
1165,-121.8730531,37.3738902,40,12600.0,56.0,15950.0,43.5,0,39.3,0.09,58,41,49.5,2.0,0
1166,-121.9190371,37.3620725,35,4200.0,7.0,16000.0,39.0,0,36.0,0.01,78,55,66.5,21.0,0
1167,-121.9038604,37.33191070000001,30,2250.0,25.0,16950.0,34.0,0,30.0,0.0,73,50,61.5,22.0,0
1168,-121.8935378,37.2744799,25,4350.0,8.0,2200.0,31.0,0,26.5,0.07,57,42,49.5,12.0,0
1169,-121.8665969,37.30002578,40,4100.0,17.0,9100.0,39.7,0,36.0,0.08,66,47,56.5,11.0,1
1170,-121.8701071,37.31257391,25,3000.0,31.0,6350.0,30.5,0,27.5,0.0,83,58,70.5,14.0,1
1171,-121.8710127,37.37591331,40,12600.0,56.0,15950.0,43.5,0,39.3,0.0,83,59,71.0,10.0,1
1172,-121.9766573,37.28360610000001,30,3100.0,6.0,1150.0,31.0,0,27.0,0.0,83,59,71.0,17.0,0
1173,-121.8595078,37.3419449,25,2150.0,9.0,2000.0,31.0,1,25.0,0.02,69,49,59.0,12.0,0
1174,-121.8524962,37.29465330000001,35,4000.0,12.0,7150.0,38.0,0,34.0,0.17,63,47,55.0,1.0,0
1175,-121.847667,37.30796347,30,3900.0,23.0,6250.0,32.5,0,29.5,0.13,58,44,51.0,19.0,1
1176,-121.7818679,37.3039139,30,4700.0,5.0,2800.0,36.5,0,32.0,0.02,70,49,59.5,9.0,0
1177,-122.0105367,37.3101209,25,3200.0,5.0,1900.0,30.0,1,25.0,0.0,82,57,69.5,17.0,0
1178,-121.7617032,37.18224252,35,5000.0,3.0,3500.0,41.0,0,37.0,0.0,83,59,71.0,16.0,1
1179,-121.91379740000002,37.3258949,30,6600.0,87.0,6600.0,35.0,0,30.0,0.01,80,57,68.5,3.0,0
1180,-121.8938823,37.3579162,35,3700.0,10.0,11750.0,39.0,0,34.5,0.0,75,54,64.5,3.0,0
1181,-121.90613190000002,37.357187,35,6900.0,35.0,19450.0,37.0,0,33.0,0.0,84,59,71.5,0.0,0
1182,-121.9006582,37.3265177,35,2060.0,14.0,4200.0,37.0,0,33.0,0.11,66,47,56.5,21.0,0
1183,-121.8955466,37.37682589999999,40,1850.0,1.0,2050.0,38.0,0,34.0,0.08,61,43,52.0,13.0,0
1184,-121.9036358,37.2363591,40,17150.0,125.0,29150.0,44.8,0,40.4,0.0,82,58,70.0,13.0,0
1185,-121.95023,37.3161654,35,2640.0,37.0,26500.0,37.0,0,32.0,0.05,57,39,48.0,22.0,0
1186,-121.856577,37.31621801,40,6200.0,182.0,34000.0,42.0,0,37.5,0.07,63,45,54.0,12.0,1
1187,-121.8790687,37.3190223,25,550.0,5.0,9850.0,29.0,0,27.0,0.03,72,51,61.5,9.0,0
1188,-121.9135191,37.3247002,25,3525.0,2.0,780.0,33.0,1,25.0,0.08,59,42,50.5,8.0,0
1189,-121.7991783,37.2278136,25,3550.0,10.0,2900.0,30.0,0,27.5,0.08,69,49,59.0,4.0,0
1190,-121.8959649,37.35691517,35,3700.0,10.0,11750.0,39.0,0,34.5,0.18,60,44,52.0,17.0,1
1191,-121.7836897,37.26029487,35,2000.0,0.0,1250.0,39.0,0,34.0,0.08,61,44,52.5,9.0,1
1192,-121.9384475,37.2506327,35,3900.0,6.0,8300.0,38.0,0,34.0,0.01,77,55,66.0,7.0,1
1193,-121.8607292,37.3580194,40,13100.0,281.0,29500.0,41.3,0,37.3,0.01,74,51,62.5,16.0,0
1194,-121.8953031,37.3398608,40,5100.0,16.0,21700.0,41.0,0,37.0,0.1,58,43,50.5,23.0,0
1195,-121.8562198,37.38968915,35,11050.0,54.0,12650.0,38.7,0,35.7,0.01,75,53,64.0,7.0,1
1196,-121.9318876,37.3103769,35,5200.0,68.0,12150.0,37.5,0,33.5,0.0,82,59,70.5,6.0,0
1197,-121.9646114,37.43105980000001,25,1250.0,0.0,1250.0,29.0,0,25.0,0.0,84,58,71.0,11.0,0
1198,-121.7860617,37.2223091,30,3000.0,5.0,1800.0,38.0,1,30.0,0.1,60,43,51.5,13.0,0
1199,-121.8431206,37.3398099,35,8200.0,197.0,17650.0,36.3,0,32.5,0.0,77,55,66.0,2.0,0
1200,-121.89990790000002,37.3886076,45,5800.0,23.0,20550.0,47.5,0,43.5,0.0,82,58,70.0,1.0,0
1201,-121.8653517,37.2207125,35,4600.0,10.0,10100.0,39.5,0,36.5,0.0,81,59,70.0,3.0,0
1202,-121.799735,37.2409491,20,2900.0,3.0,5100.0,23.0,0,21.0,0.0,81,57,69.0,11.0,0
1203,-121.8303408,37.2906268,25,2100.0,8.0,2550.0,29.5,0,26.0,0.16,56,41,48.5,22.0,1
1204,-121.9009058,37.32235976,25,5950.0,34.0,5250.0,28.5,0,24.5,0.0,78,55,66.5,21.0,1
1205,-121.8539598,37.21568759,35,4600.0,10.0,10100.0,39.5,0,36.5,0.0,83,59,71.0,23.0,1
1206,-121.8778242,37.30742284,45,2200.0,9.0,13500.0,48.0,0,44.0,0.11,61,45,53.0,19.0,1
1207,-121.8838104,37.3270678,30,1900.0,25.0,16750.0,34.0,0,30.0,0.01,74,52,63.0,1.0,0
1208,-121.9131504,37.3772718,45,17800.0,48.0,12800.0,46.5,0,41.5,0.03,69,47,58.0,11.0,0
1209,-121.854608,37.2602948,30,2150.0,3.0,2900.0,34.0,0,31.0,0.04,77,54,65.5,10.0,0
1210,-121.8133647,37.3101654,40,15670.0,100.0,25600.0,44.3,0,39.0,0.05,72,51,61.5,5.0,0
1211,-121.8677513,37.34700468,25,7300.0,21.0,2600.0,29.7,0,27.0,0.11,65,46,55.5,1.0,1
1212,-121.8966167,37.3353685,20,6890.0,39.0,3000.0,25.5,0,22.0,0.06,71,48,59.5,13.0,0
1213,-121.8249787,37.284463,35,3100.0,20.0,6100.0,37.0,0,34.0,0.01,80,57,68.5,12.0,0
1214,-121.91379740000002,37.3258949,30,6600.0,87.0,6600.0,35.0,0,30.0,0.0,73,50,61.5,21.0,0
1215,-121.8939157,37.3885931,40,6152.0,11.0,6150.0,41.5,0,37.5,0.01,80,56,68.0,20.0,0
1216,-121.8603913,37.2743371,35,2300.0,28.0,12100.0,39.0,0,35.0,0.0,82,59,70.5,21.0,0
1217,-121.8524442,37.29472253,35,4000.0,12.0,7150.0,38.0,0,34.0,0.08,69,51,60.0,17.0,1
1218,-121.7498123,37.19092910000001,55,28000.0,79.0,15150.0,57.8,0,51.3,0.0,83,60,71.5,9.0,0
1219,-121.88853590000002,37.3309086,25,3900.0,95.0,24300.0,30.0,0,25.5,0.0,82,60,71.0,11.0,0
1220,-121.8975903,37.3364222,25,800.0,151.0,15200.0,28.5,0,24.8,0.04,69,49,59.0,23.0,0
1221,-121.8486271,37.3456072,35,4000.0,43.0,11400.0,37.0,0,34.0,0.1,61,45,53.0,7.0,1
1222,-121.9049307,37.2934302,30,2000.0,3.0,10800.0,33.0,0,30.0,0.02,70,49,59.5,7.0,0
1223,-121.8777888,37.3074461,40,2100.0,33.0,20200.0,42.0,0,38.0,0.0,82,58,70.0,18.0,0
1224,-121.842445,37.3904627,35,5500.0,42.0,13600.0,38.3,0,34.0,0.03,62,46,54.0,13.0,0
1225,-121.90050359999998,37.3245453,35,700.0,0.0,5000.0,36.5,0,35.0,0.01,77,56,66.5,23.0,0
1226,-121.8603913,37.2743371,35,2300.0,28.0,12100.0,39.0,0,35.0,0.02,82,57,69.5,23.0,0
1227,-121.9598039,37.3168552,25,2350.0,4.0,700.0,30.0,0,26.0,0.01,77,56,66.5,11.0,0
1228,-121.8567976,37.2659258,35,3440.0,8.0,7900.0,39.0,0,37.0,0.0,77,55,66.0,4.0,0
1229,-121.83323020000002,37.2933299,40,15150.0,187.0,23450.0,42.8,0,38.5,0.1,59,43,51.0,20.0,0
1230,-121.8899066,37.33971010000001,30,3600.0,26.0,3100.0,31.0,0,28.7,0.22,63,45,54.0,18.0,0
1231,-121.9134142,37.3406466,30,1900.0,4.0,4550.0,29.0,0,25.0,0.11,55,40,47.5,10.0,1
1232,-121.7880468,37.29480909999999,35,3600.0,46.0,22900.0,39.0,0,34.0,0.02,74,52,63.0,6.0,0
1233,-121.8999759,37.38856428,30,2170.0,3.0,4400.0,33.0,0,30.0,0.23,56,42,49.0,4.0,1
1234,-121.8689523,37.2081931,25,3350.0,1.0,650.0,29.0,0,26.0,0.04,58,42,50.0,23.0,0
1235,-121.8271466,37.36635711,30,8658.0,110.0,23950.0,34.0,0,30.0,0.0,83,58,70.5,20.0,1
1236,-121.9943111,37.2806583,35,3200.0,26.0,16720.0,39.0,0,34.0,0.08,61,43,52.0,21.0,0
1237,-121.93194409999998,37.3161475,35,2960.0,56.0,23700.0,39.5,0,33.5,0.03,72,53,62.5,2.0,0
1238,-121.9318876,37.3103769,35,5200.0,68.0,12150.0,37.5,0,33.5,0.01,83,57,70.0,20.0,0
1239,-121.8194021,37.2589744,30,2200.0,2.0,3650.0,34.0,0,32.0,0.05,73,53,63.0,1.0,0
1240,-121.7793878,37.27664891,35,2000.0,0.0,1250.0,39.0,0,34.0,0.0,78,56,67.0,15.0,1
1241,-121.8980798,37.35590969,35,3700.0,10.0,11750.0,39.0,0,34.5,0.0,81,56,68.5,17.0,1
