,Unnamed: 0,LONGITUDE,LATITUDE,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,year,month,day,hour,Accident
1088,1205,37.3474486,-121.8975432,25,914.0,4.0,2950.0,29.0,0,26.0,0.0,81,57,69.0,2017.0,9.0,12.0,10.0,0
1089,1253,37.357186999999996,-121.90613190000002,35,6900.0,35.0,19450.0,37.0,0,33.0,0.07,59,41,50.0,2015.0,1.0,13.0,3.0,0
1090,722,-121.77938780000001,37.27664891,35,2000.0,0.0,1250.0,39.0,0,34.0,0.05,69,48,58.5,2017.0,4.0,8.0,13.0,1
1091,1178,37.365241,-121.85001399999999,35,7530.0,49.0,15150.0,38.5,0,35.0,0.03,73,51,62.0,2014.0,4.0,22.0,10.0,0
1092,305,-121.8079642,37.31619611,35,3800.0,57.0,8600.0,39.0,0,35.7,0.12,61,44,52.5,2015.0,2.0,2.0,15.0,1
1093,1327,37.31780120000001,-121.8248426,30,1550.0,26.0,6850.0,31.0,0,27.0,0.0,81,59,70.0,2014.0,7.0,21.0,18.0,0
1094,412,-121.86119099999999,37.3035989,40,4100.0,17.0,9100.0,39.7,0,36.0,0.04,76,53,64.5,2015.0,10.0,12.0,19.0,1
1095,534,-121.9075048,37.31685811,30,2000.0,12.0,10250.0,33.0,0,29.0,0.0,78,56,67.0,2016.0,5.0,31.0,11.0,1
1096,174,-121.82348859999999,37.2823926,30,4700.0,23.0,3100.0,32.0,0,28.0,0.09,60,43,51.5,2014.0,1.0,25.0,7.0,1
1097,600,-121.8746165,37.26357132,40,5290.0,19.0,21000.0,43.0,0,40.3,0.02,80,57,68.5,2016.0,9.0,24.0,20.0,1
1098,1013,37.30093460000001,-121.91363020000001,35,8400.0,107.0,29250.0,38.0,0,34.5,0.0,85,59,72.0,2014.0,7.0,14.0,20.0,0
1099,1012,37.3039139,-121.7818679,30,4700.0,5.0,2800.0,36.5,0,32.0,0.0,85,59,72.0,2014.0,7.0,14.0,9.0,0
1100,209,-121.8901449,37.29345283,30,3200.0,9.0,3900.0,32.5,0,28.5,0.0,81,56,68.5,2014.0,6.0,1.0,0.0,1
1101,1064,37.3355076,-121.80054170000001,35,4600.0,16.0,12000.0,39.5,0,36.0,0.01,68,48,58.0,2016.0,4.0,2.0,8.0,0
1102,1322,37.365241,-121.85001399999999,35,7530.0,49.0,15150.0,38.5,0,35.0,0.1,73,51,62.0,2013.0,10.0,26.0,23.0,0
1103,147,-121.9034267,37.33540578,30,3100.0,46.0,11200.0,35.0,0,30.0,0.08,61,43,52.0,2013.0,11.0,26.0,17.0,1
1104,526,-121.79460300000001,37.25963986,35,9900.0,12.0,8700.0,37.5,0,34.5,0.02,75,53,64.0,2016.0,5.0,15.0,20.0,1
1105,235,-121.89916240000001,37.35539566,25,800.0,12.0,5100.0,34.0,1,25.0,0.02,79,58,68.5,2014.0,8.0,20.0,8.0,1
1106,1226,37.354220500000004,-121.9071507,25,1865.0,1.0,1600.0,25.0,0,22.0,0.06,74,52,63.0,2014.0,5.0,16.0,3.0,0
1107,1280,37.3047318,-121.90786909999998,25,2600.0,8.0,3500.0,31.0,1,25.0,0.0,83,58,70.5,2014.0,7.0,26.0,5.0,0
1108,1,-121.83911950000001,37.3796997,35,3400.0,16.0,10250.0,39.0,0,36.0,0.17,58,42,50.0,2013.0,1.0,2.0,18.0,1
1109,662,-121.8531229,37.41087045,25,760.0,1.0,1050.0,29.0,0,26.0,0.15,56,42,49.0,2016.0,12.0,28.0,17.0,1
1110,915,37.360878899999996,-121.8121764,30,3650.0,5.0,4800.0,33.0,0,30.0,0.0,80,58,69.0,2015.0,8.0,19.0,11.0,0
1111,277,-121.8909196,37.35930391,35,2050.0,26.0,14150.0,41.0,0,37.0,0.09,61,44,52.5,2014.0,11.0,24.0,12.0,1
1112,1187,37.2802166,-121.93175919999999,25,10520.0,12.0,1850.0,29.7,0,28.3,0.0,84,57,70.5,2014.0,7.0,8.0,18.0,0
1113,1145,37.310120899999994,-122.0105367,25,3200.0,5.0,1900.0,30.0,1,25.0,0.0,82,59,70.5,2017.0,8.0,15.0,4.0,0
1114,1109,37.33191070000001,-121.9038604,30,2250.0,25.0,16950.0,34.0,0,30.0,0.05,66,46,56.0,2014.0,3.0,8.0,12.0,0
1115,846,-121.81869850000001,37.31480942,35,14500.0,300.0,23900.0,37.8,0,34.0,0.16,56,41,48.5,2017.0,12.0,21.0,13.0,1
1116,1141,37.221661299999994,-121.8820644,35,8750.0,30.0,10800.0,39.3,0,36.0,0.1,57,41,49.0,2014.0,12.0,20.0,13.0,0
1117,469,-121.8815845,37.38274634,25,2250.0,9.0,2600.0,33.6,1,25.0,0.07,59,42,50.5,2016.0,1.0,17.0,19.0,1
1118,1212,37.31138170000001,-121.86882479999998,25,4830.0,19.0,7950.0,29.5,0,26.5,0.09,58,41,49.5,2017.0,1.0,12.0,19.0,0
1119,1259,37.33191070000001,-121.9038604,30,4200.0,30.0,7700.0,34.5,0,30.5,0.01,81,58,69.5,2014.0,9.0,13.0,7.0,0
1120,750,-121.91142079999999,37.32350544,30,4500.0,14.0,7700.0,34.0,0,30.0,0.01,76,55,65.5,2017.0,6.0,6.0,19.0,1
1121,556,-121.9334127,37.27523745,35,7500.0,37.0,15350.0,39.7,0,36.7,0.0,83,58,70.5,2016.0,7.0,11.0,9.0,1
1122,1190,37.3905034,-121.85959820000001,30,1850.0,9.0,3250.0,33.0,1,29.0,0.08,60,43,51.5,2013.0,11.0,28.0,15.0,0
1123,1271,37.3003005,-121.8209334,35,19200.0,411.0,22750.0,38.8,0,34.8,0.0,69,48,58.5,2015.0,11.0,5.0,17.0,0
1124,803,-121.83314320000001,37.33210535,35,5400.0,38.0,11050.0,39.3,0,34.7,0.0,83,56,69.5,2017.0,9.0,20.0,22.0,1
1125,411,-121.8750034,37.3174695,25,550.0,5.0,9850.0,29.0,0,27.0,0.0,76,53,64.5,2015.0,10.0,11.0,0.0,1
1126,418,-121.82590619999999,37.32237618,35,5400.0,38.0,11050.0,39.3,0,34.7,0.03,71,51,61.0,2015.0,10.0,28.0,10.0,1
1127,1305,37.2944271,-121.93179450000001,35,6000.0,52.0,22150.0,39.0,0,35.5,0.0,81,59,70.0,2014.0,7.0,22.0,21.0,0
1128,637,-121.83085659999999,37.35530335,35,6500.0,66.0,23300.0,39.7,0,35.3,0.02,64,46,55.0,2016.0,11.0,14.0,17.0,1
1129,124,-121.9136346,37.30658313,30,4070.0,12.0,8150.0,33.0,0,29.0,0.01,80,56,68.0,2013.0,9.0,26.0,19.0,1
1130,432,-121.93165490000001,37.28018572,40,4250.0,56.0,20400.0,43.0,0,39.0,0.13,65,47,56.0,2015.0,11.0,13.0,17.0,1
1131,606,-121.90090579999999,37.32235976,25,5950.0,34.0,5250.0,28.5,0,24.5,0.0,78,55,66.5,2016.0,10.0,6.0,21.0,1
1132,539,-121.9981223,37.30979864,25,3200.0,5.0,1900.0,30.0,1,25.0,0.0,78,56,67.0,2016.0,6.0,10.0,9.0,1
1133,145,-121.8172926,37.24107777,35,7730.0,17.0,3900.0,37.3,0,33.7,0.07,61,44,52.5,2013.0,11.0,25.0,14.0,1
1134,1258,37.33191070000001,-121.9038604,30,2250.0,25.0,16950.0,34.0,0,30.0,0.01,81,58,69.5,2014.0,9.0,13.0,20.0,0
1135,643,-121.837977,37.28067761,35,9700.0,139.0,11850.0,39.5,0,35.5,0.08,61,43,52.0,2016.0,11.0,29.0,2.0,1
1136,908,37.2781107,-121.8321916,30,2300.0,21.0,4800.0,34.0,0,29.0,0.0,82,60,71.0,2017.0,7.0,23.0,13.0,0
1137,1140,37.299517,-122.0323481,35,7900.0,21.0,3675.0,38.0,0,34.0,0.12,67,46,56.5,2014.0,3.0,15.0,6.0,0
1138,970,37.3322979,-121.89352240000002,30,4300.0,22.0,13100.0,33.5,0,29.0,0.0,75,51,63.0,2015.0,5.0,11.0,13.0,0
1139,400,-121.8741688,37.41393236,30,3550.0,11.0,2500.0,34.0,1,30.0,0.0,83,56,69.5,2015.0,9.0,20.0,21.0,1
1140,983,37.3728843,-121.8853451,25,1690.0,1.0,2250.0,31.5,0,27.5,0.0,82,58,70.0,2017.0,9.0,4.0,10.0,0
1141,354,-121.8510548,37.25972667,30,2400.0,9.0,2860.0,37.0,1,30.0,0.01,77,55,66.0,2015.0,6.0,4.0,17.0,1
1142,242,-121.8237983,37.2988016,30,5000.0,13.0,1950.0,32.5,0,28.5,0.0,83,58,70.5,2014.0,9.0,5.0,20.0,1
1143,442,-121.86485929999999,37.34404659,35,4000.0,43.0,11400.0,37.0,0,34.0,0.08,61,44,52.5,2015.0,12.0,7.0,12.0,1
1144,1204,37.33971010000001,-121.88990659999999,30,5615.0,178.0,9059.0,30.5,0,30.0,0.09,61,44,52.5,2017.0,11.0,24.0,6.0,0
1145,233,-121.8200668,37.34074263,35,5400.0,38.0,11050.0,39.3,0,34.7,0.0,82,58,70.0,2014.0,8.0,17.0,21.0,1
1146,201,-121.85914609999999,37.35640022,40,13100.0,281.0,29500.0,41.3,0,37.3,0.05,72,51,61.5,2014.0,4.0,28.0,10.0,1
1147,427,-121.83760339999999,37.37376234,35,8200.0,197.0,17650.0,36.3,0,32.5,0.05,68,49,58.5,2015.0,11.0,7.0,13.0,1
1148,674,-121.86556200000001,37.31990434,30,5000.0,50.0,7900.0,33.3,0,30.0,0.09,60,43,51.5,2017.0,1.0,25.0,18.0,1
1149,1010,37.4158982,-121.85641940000001,25,760.0,1.0,1050.0,29.0,0,26.0,0.05,68,50,59.0,2013.0,4.0,17.0,17.0,0
1150,651,-121.85891229999999,37.25480531,40,20000.0,120.0,22100.0,45.0,0,40.5,0.07,61,44,52.5,2016.0,12.0,8.0,0.0,1
1151,653,-121.8890876,37.36017971,35,2050.0,26.0,14150.0,41.0,0,37.0,0.14,60,44,52.0,2016.0,12.0,10.0,3.0,1
1152,339,-121.8430265,37.37008225,35,18700.0,76.0,21150.0,40.0,0,36.0,0.05,68,50,59.0,2015.0,4.0,17.0,15.0,1
1153,927,37.3290695,-121.79762579999999,25,3900.0,11.0,1480.0,34.0,1,25.0,0.0,83,58,70.5,2016.0,9.0,7.0,8.0,0
1154,1197,37.3195534,-121.8767483,30,3575.0,32.0,4900.0,34.0,0,30.0,0.08,64,46,55.0,2016.0,2.0,26.0,21.0,0
1155,1345,37.3732245,-121.90771950000001,30,1150.0,1.0,2800.0,34.0,0,30.0,0.0,77,53,65.0,2013.0,5.0,22.0,15.0,0
1156,542,-121.85888359999998,37.25283731,35,2300.0,11.0,13300.0,39.0,0,36.0,0.0,81,56,68.5,2016.0,6.0,14.0,0.0,1
1157,1125,37.260252,-121.9464383,30,4385.0,4.0,3650.0,33.5,0,29.5,0.0,77,55,66.0,2017.0,6.0,11.0,5.0,0
1158,1160,37.26192100000001,-121.921139,40,2350.0,20.0,19700.0,41.5,0,37.5,0.01,76,55,65.5,2013.0,6.0,6.0,14.0,0
1159,1074,37.24963890000001,-121.8569206,30,5280.0,2.0,400.0,32.0,1,28.0,0.04,74,53,63.5,2013.0,10.0,20.0,23.0,0
1160,1207,37.3376555,-121.8188095,35,3520.0,9.0,4100.0,38.5,0,35.0,0.01,80,57,68.5,2014.0,9.0,9.0,20.0,0
1161,232,-121.84016059999999,37.30013353,40,15150.0,187.0,23450.0,42.8,0,38.5,0.0,82,58,70.0,2014.0,8.0,17.0,21.0,1
1162,825,-121.8701071,37.31257391,25,4830.0,19.0,7950.0,29.5,0,26.5,0.02,69,50,59.5,2017.0,10.0,31.0,20.0,1
1163,572,-121.8514743,37.3341986,35,8200.0,197.0,17650.0,36.3,0,32.5,0.0,83,59,71.0,2016.0,8.0,3.0,4.0,1
1164,1243,37.280254799999994,-121.8366895,35,6500.0,66.0,23300.0,39.7,0,35.3,0.05,69,47,58.0,2017.0,3.0,27.0,8.0,0
1165,1082,37.290051899999995,-121.98925940000001,35,5650.0,53.0,16550.0,40.0,0,36.0,0.12,65,47,56.0,2014.0,2.0,21.0,19.0,0
1166,706,-121.9228711,37.30143345,35,8250.0,72.0,9950.0,40.0,0,36.0,0.08,68,47,57.5,2017.0,3.0,17.0,14.0,1
1167,476,-121.8006307,37.33555169,40,4100.0,47.0,27400.0,44.0,0,40.0,0.11,61,45,53.0,2016.0,2.0,7.0,14.0,1
1168,106,-121.82571429999999,37.25881308,40,6000.0,21.0,9750.0,43.5,0,39.0,0.0,83,59,71.0,2013.0,8.0,10.0,23.0,1
1169,1242,37.3772718,-121.91315039999999,45,17800.0,48.0,12800.0,46.5,0,41.5,0.05,69,47,58.0,2017.0,3.0,27.0,11.0,0
1170,318,-121.8289196,37.32030695,30,1550.0,26.0,6850.0,31.0,0,27.0,0.12,64,47,55.5,2015.0,3.0,2.0,17.0,1
1171,950,37.293760799999994,-121.8978169,25,1850.0,0.0,350.0,24.5,0,21.5,0.01,80,57,68.5,2013.0,9.0,17.0,1.0,0
1172,391,-121.8289196,37.32030695,30,1550.0,26.0,6850.0,31.0,0,27.0,0.0,84,58,71.0,2015.0,8.0,27.0,13.0,1
1173,471,-121.88589850000001,37.27340767,35,1950.0,14.0,10100.0,38.0,0,34.0,0.1,59,42,50.5,2016.0,1.0,23.0,13.0,1
1174,1056,37.3774406,-121.9252053,35,3850.0,9.0,13250.0,39.0,0,35.0,0.01,77,55,66.0,2016.0,5.0,24.0,17.0,0
1175,275,-121.8375767,37.34365975,25,4050.0,15.0,4300.0,29.0,0,26.0,0.03,64,46,55.0,2014.0,11.0,19.0,19.0,1
1176,812,-121.8860416,37.33583663,25,1500.0,21.0,6350.0,26.0,0,23.0,0.01,78,54,66.0,2017.0,10.0,5.0,8.0,1
1177,688,-121.8725462,37.3447419,25,5050.0,51.0,5150.0,28.5,0,25.0,0.18,62,45,53.5,2017.0,2.0,15.0,13.0,1
1178,1237,37.27300620000001,-121.8412928,25,2650.0,8.0,1180.0,36.0,1,25.0,0.07,61,45,53.0,2013.0,12.0,6.0,20.0,0
1179,66,-121.8490453,37.27072684,35,2600.0,3.0,3650.0,37.0,0,33.0,0.0,75,52,63.5,2013.0,5.0,14.0,15.0,1
1180,650,-121.98604409999999,37.29695712,35,9300.0,20.0,11050.0,39.0,0,35.0,0.07,61,44,52.5,2016.0,12.0,8.0,5.0,1
1181,116,-121.8075547,37.2519814,35,1100.0,22.0,14800.0,37.0,0,33.0,0.0,84,58,71.0,2013.0,9.0,6.0,14.0,1
1182,791,-121.81750670000001,37.251464399999996,35,2800.0,19.0,6450.0,38.0,0,34.0,0.0,82,58,70.0,2017.0,8.0,26.0,1.0,1
1183,802,-121.8101586,37.26026895,30,950.0,2.0,4000.0,37.0,1,30.0,0.01,82,56,69.0,2017.0,9.0,19.0,21.0,1
1184,670,-121.93707979999999,37.33038841,35,4600.0,23.0,7000.0,38.5,0,35.0,0.1,60,43,51.5,2017.0,1.0,18.0,7.0,1
1185,622,-121.9039309,37.36972415,30,1150.0,1.0,2800.0,34.0,0,30.0,0.03,71,51,61.0,2016.0,10.0,28.0,6.0,1
1186,669,-121.9705746,37.3082906,30,2600.0,3.0,1600.0,31.0,0,27.0,0.07,59,42,50.5,2017.0,1.0,17.0,7.0,1
1187,928,37.32379279999999,-121.8085652,40,3300.0,42.0,31850.0,43.0,0,39.5,0.03,62,46,54.0,2016.0,11.0,21.0,23.0,0
1188,1219,37.26192100000001,-121.921139,40,2350.0,20.0,19700.0,41.5,0,37.5,0.03,59,43,51.0,2014.0,1.0,8.0,6.0,0
1189,1116,37.31865450000001,-121.8653994,35,3000.0,28.0,11000.0,42.0,0,37.0,0.04,72,51,61.5,2014.0,4.0,21.0,19.0,0
1190,1265,37.43105980000001,-121.96461140000001,25,1250.0,0.0,1250.0,29.0,0,25.0,0.12,67,46,56.5,2016.0,3.0,15.0,6.0,0
1191,1296,37.3310375,-121.8344692,35,5400.0,38.0,11050.0,39.3,0,34.7,0.0,82,58,70.0,2016.0,8.0,26.0,2.0,0
1192,683,-121.8536175,37.36873999,35,7530.0,49.0,15150.0,38.5,0,35.0,0.1,61,44,52.5,2017.0,2.0,6.0,17.0,1
1193,834,-121.9072983,37.32622172,25,920.0,4.0,2900.0,28.0,0,25.0,0.06,60,44,52.0,2017.0,12.0,5.0,18.0,1
1194,71,-121.9011983,37.32420542,35,2180.0,18.0,6250.0,39.0,0,35.0,0.01,76,54,65.0,2013.0,5.0,20.0,22.0,1
1195,1003,37.3006717,-121.858375,40,1400.0,46.0,35400.0,45.0,0,40.0,0.09,67,48,57.5,2013.0,3.0,22.0,18.0,0
1196,430,-121.87038329999999,37.22929885,35,1600.0,13.0,15800.0,36.0,0,33.0,0.06,66,47,56.5,2015.0,11.0,9.0,3.0,1
1197,154,-121.8080817,37.31143755,35,14500.0,300.0,23900.0,37.8,0,34.0,0.1,58,43,50.5,2013.0,12.0,15.0,19.0,1
1198,1249,37.316410499999996,-121.8746835,35,4845.0,90.0,17150.0,37.3,0,33.7,0.12,69,48,58.5,2015.0,3.0,20.0,9.0,0
1199,963,37.34079699999999,-121.9230048,35,5300.0,31.0,16100.0,39.0,1,35.5,0.0,82,59,70.5,2017.0,8.0,4.0,17.0,0
1200,67,-121.90234479999998,37.35388157,35,3700.0,10.0,11750.0,39.0,0,34.5,0.06,74,52,63.0,2013.0,5.0,16.0,14.0,1
1201,714,-121.8528861,37.30675217,40,5000.0,37.0,12800.0,42.5,0,39.0,0.04,71,48,59.5,2017.0,3.0,31.0,21.0,1
1202,266,-121.8338383,37.26890724,35,1925.0,9.0,8700.0,39.0,0,34.0,0.05,67,51,59.0,2014.0,10.0,30.0,3.0,1
1203,97,-121.882944,37.36612543,40,11500.0,159.0,40150.0,43.3,0,39.7,0.0,82,59,70.5,2013.0,7.0,25.0,8.0,1
1204,150,-121.8690844,37.29838356,25,3520.0,9.0,3550.0,30.0,0,26.0,0.07,61,43,52.0,2013.0,12.0,1.0,2.0,1
1205,1183,37.3208766,-121.9111988,25,5950.0,34.0,5250.0,28.5,0,24.5,0.02,77,55,66.0,2016.0,10.0,4.0,20.0,0
1206,873,37.3187249,-121.7606636,35,4050.0,9.0,2700.0,39.0,0,35.5,0.0,73,50,61.5,2016.0,4.0,26.0,9.0,0
1207,820,-121.8677483,37.32475017,30,14650.0,183.0,25700.0,34.3,0,30.5,0.0,77,53,65.0,2017.0,10.0,14.0,1.0,1
1208,1071,37.29234500000001,-121.880227,40,7150.0,199.0,30600.0,42.0,0,38.0,0.03,72,51,61.5,2015.0,10.0,27.0,9.0,0
1209,837,-121.8858896,37.34719616,35,3700.0,10.0,11750.0,39.0,0,34.5,0.1,59,44,51.5,2017.0,12.0,11.0,10.0,1
1210,898,37.332954799999996,-121.8676652,25,800.0,12.0,5100.0,34.0,1,25.0,0.0,82,59,70.5,2016.0,7.0,25.0,20.0,0
1211,529,-121.88810420000001,37.32519689,25,2900.0,17.0,5100.0,30.0,1,25.0,0.01,73,53,63.0,2016.0,5.0,17.0,9.0,1
1212,567,-121.6888507,37.16744225,45,10240.0,103.0,39950.0,47.0,0,42.0,0.0,82,60,71.0,2016.0,7.0,24.0,3.0,1
1213,1151,37.3662643,-121.91513629999999,40,2000.0,20.0,7500.0,41.0,0,36.0,0.0,83,58,70.5,2015.0,8.0,1.0,4.0,0
1214,911,37.331962299999994,-121.9002176,25,1580.0,5.0,3000.0,29.5,0,26.0,0.0,82,57,69.5,2015.0,9.0,11.0,14.0,0
1215,1070,37.3381636,-121.8854751,35,1500.0,4.0,14700.0,38.0,0,34.5,0.03,75,51,63.0,2014.0,5.0,7.0,19.0,0
1216,27,-121.9500675,37.30904683,35,12800.0,45.0,7300.0,39.3,0,35.7,0.08,63,48,55.5,2013.0,3.0,1.0,18.0,1
1217,783,-121.83633470000001,37.29646429,40,15150.0,187.0,23450.0,42.8,0,38.5,0.0,82,59,70.5,2017.0,8.0,14.0,7.0,1
1218,811,-121.9434877,37.26347367,40,4051.0,17.0,20100.0,44.5,0,39.5,0.01,78,54,66.0,2017.0,10.0,5.0,20.0,1
1219,436,-121.8505321,37.29273394,35,4000.0,12.0,7150.0,38.0,0,34.0,0.03,62,46,54.0,2015.0,11.0,21.0,19.0,1
1220,417,-121.8365175,37.27926591,35,9700.0,139.0,11850.0,39.5,0,35.5,0.02,73,53,63.0,2015.0,10.0,21.0,5.0,1
1221,208,-121.9304798,37.31069236,35,5200.0,68.0,12150.0,37.5,0,33.5,0.02,76,53,64.5,2014.0,5.0,21.0,21.0,1
1222,1162,37.2589744,-121.81940209999999,30,2200.0,2.0,3650.0,34.0,0,32.0,0.08,61,44,52.5,2017.0,12.0,7.0,16.0,0
1223,1042,37.32605059999999,-121.82036950000001,35,4082.0,80.0,17100.0,39.5,0,35.5,0.05,70,49,59.5,2017.0,4.0,18.0,22.0,0
1224,1282,37.3866989,-121.86051570000001,35,5800.0,27.0,13150.0,39.7,0,35.3,0.09,66,47,56.5,2016.0,3.0,25.0,13.0,0
1225,80,-121.90587169999999,37.32113309,25,5950.0,34.0,5250.0,28.5,0,24.5,0.01,78,54,66.0,2013.0,6.0,8.0,17.0,1
1226,141,-121.9174206,37.31070954,30,850.0,7.0,8250.0,31.0,0,28.0,0.03,62,46,54.0,2013.0,11.0,22.0,23.0,1
1227,382,-121.8289196,37.32030695,30,1550.0,26.0,6850.0,31.0,0,27.0,0.0,83,59,71.0,2015.0,8.0,10.0,20.0,1
1228,560,-121.8097429,37.30578259,30,3100.0,25.0,9700.0,32.5,0,28.5,0.01,83,59,71.0,2016.0,7.0,16.0,9.0,1
1229,447,-121.73734250000001,37.26818152,35,5200.0,4.0,9250.0,39.0,0,35.5,0.12,58,43,50.5,2015.0,12.0,12.0,15.0,1
1230,557,-121.90183600000002,37.35120523,25,4200.0,62.0,14000.0,30.0,0,26.7,0.0,83,58,70.5,2016.0,7.0,11.0,16.0,1
1231,648,-121.89790359999998,37.31482266,35,3600.0,73.0,21700.0,36.5,0,32.5,0.07,61,45,53.0,2016.0,12.0,6.0,19.0,1
1232,1107,37.3728843,-121.8853451,25,1690.0,1.0,2250.0,31.5,0,27.5,0.1,61,45,53.0,2013.0,2.0,9.0,18.0,0
1233,641,-121.95001840000002,37.30421721,25,2430.0,2.0,1450.0,28.5,0,24.0,0.04,64,47,55.5,2016.0,11.0,18.0,18.0,1
1234,1194,37.267871,-121.90465479999999,35,7300.0,54.0,24050.0,39.5,0,37.0,0.18,60,44,52.0,2016.0,1.0,27.0,12.0,0
1235,429,-121.9753466,37.31672543,40,7500.0,32.0,13550.0,44.5,0,41.5,0.09,66,48,57.0,2015.0,11.0,8.0,20.0,1
1236,99,-121.84590130000001,37.36090691,35,7530.0,49.0,15150.0,38.5,0,35.0,0.0,83,58,70.5,2013.0,7.0,30.0,15.0,1
1237,241,-121.85639270000001,37.41592681,35,8700.0,47.0,13850.0,40.0,0,36.0,0.0,82,58,70.0,2014.0,9.0,3.0,21.0,1
1238,127,-121.86656310000001,37.25041459,35,1880.0,1.0,5550.0,39.0,0,35.5,0.0,78,55,66.5,2013.0,10.0,6.0,1.0,1
1239,56,-121.9046742,37.26794904,40,2350.0,20.0,19700.0,41.5,0,37.5,0.06,71,51,61.0,2013.0,4.0,20.0,21.0,1
1240,1228,37.3054494,-121.8515061,40,5000.0,37.0,12800.0,42.5,0,39.0,0.14,66,47,56.5,2017.0,3.0,13.0,0.0,0
1241,373,-121.83085659999999,37.35530335,35,6500.0,66.0,23300.0,39.7,0,35.3,0.0,83,59,71.0,2015.0,7.0,18.0,20.0,1
1242,24,-121.9975387,37.29241445,35,5100.0,35.0,17650.0,39.0,0,36.0,0.04,63,45,54.0,2013.0,2.0,24.0,19.0,1
1243,981,37.3799064,-121.90912959999999,40,9600.0,10.0,8850.0,40.3,0,37.3,0.1,60,43,51.5,2014.0,1.0,18.0,6.0,0
1244,1120,37.3639472,-121.9289375,25,2000.0,36.0,10000.0,29.0,1,25.0,0.0,83,58,70.5,2016.0,7.0,26.0,16.0,0
1245,234,-121.8395256,37.29945059,40,15150.0,187.0,23450.0,42.8,0,38.5,0.0,80,58,69.0,2014.0,8.0,18.0,20.0,1
1246,675,-121.8075547,37.2519814,35,1100.0,22.0,14800.0,37.0,0,33.0,0.11,59,45,52.0,2017.0,1.0,26.0,20.0,1
1247,936,37.2818466,-121.9765912,30,2050.0,6.0,11500.0,35.0,0,32.5,0.12,67,46,56.5,2013.0,3.0,15.0,9.0,0
1248,910,37.325727799999996,-121.86556999999999,40,6200.0,182.0,34000.0,42.0,0,37.5,0.02,82,57,69.5,2015.0,9.0,22.0,2.0,0
1249,9,-121.80116629999999,37.23835635,25,3550.0,10.0,2900.0,30.0,0,27.5,0.1,59,42,50.5,2013.0,1.0,23.0,22.0,1
1250,990,37.3374044,-121.95019429999999,35,3000.0,11.0,9980.0,38.5,0,35.0,0.02,80,57,68.5,2017.0,9.0,24.0,0.0,0
1251,798,-121.82670729999998,37.36696554,35,3054.0,30.0,29000.0,41.0,0,36.0,0.0,78,57,67.5,2017.0,9.0,15.0,6.0,1
1252,330,-121.83530159999998,37.3451997,35,8200.0,196.0,28850.0,40.5,0,36.5,0.02,70,47,58.5,2015.0,3.0,28.0,0.0,1
1253,198,-121.8749393,37.24261092,40,4350.0,29.0,21300.0,44.0,0,40.0,0.05,68,50,59.0,2014.0,4.0,17.0,0.0,1
1254,377,-121.8200604,37.284409499999995,35,3100.0,20.0,6100.0,37.0,0,34.0,0.0,82,59,70.5,2015.0,8.0,2.0,22.0,1
1255,185,-121.8785979,37.27305942,25,4375.0,1.0,2050.0,29.7,0,27.0,0.12,63,47,55.0,2014.0,3.0,5.0,21.0,1
1256,111,-121.92792,37.33714982,30,6100.0,63.0,13950.0,34.0,0,30.3,0.0,81,59,70.0,2013.0,8.0,30.0,21.0,1
1257,1275,37.2933299,-121.83323020000002,40,15150.0,187.0,23450.0,42.8,0,38.5,0.01,79,56,67.5,2013.0,9.0,28.0,0.0,0
1258,271,-121.87849479999998,37.32962559,30,5000.0,50.0,7900.0,33.3,0,30.0,0.08,66,47,56.5,2014.0,11.0,11.0,19.0,1
1259,87,-121.87413659999999,37.40724438,35,8700.0,47.0,13850.0,40.0,0,36.0,0.0,81,58,69.5,2013.0,6.0,28.0,23.0,1
1260,1255,37.375670299999996,-121.8212871,35,5544.0,9.0,6784.0,40.0,0,35.5,0.16,56,41,48.5,2017.0,12.0,21.0,13.0,0
1261,489,-122.0322574,37.30301928,35,7900.0,21.0,3675.0,38.0,0,34.0,0.14,64,46,55.0,2016.0,2.0,25.0,19.0,1
1262,671,-121.86032420000001,37.27443076,35,3440.0,8.0,7900.0,39.0,0,37.0,0.07,59,42,50.5,2017.0,1.0,21.0,6.0,1
1263,676,-121.8665969,37.30002578,40,4100.0,17.0,9100.0,39.7,0,36.0,0.06,60,44,52.0,2017.0,1.0,28.0,11.0,1
1264,498,-121.89705649999999,37.36217487,35,3200.0,35.0,24100.0,36.0,0,33.0,0.12,63,47,55.0,2016.0,3.0,5.0,22.0,1
1265,368,-121.97733500000001,37.31141364,30,3100.0,8.0,2600.0,32.0,0,29.0,0.0,83,57,70.0,2015.0,7.0,7.0,5.0,1
1266,697,-121.8794317,37.32312386,20,3250.0,41.0,5500.0,23.0,0,18.0,0.04,65,46,55.5,2017.0,2.0,28.0,19.0,1
1267,771,-121.8270195,37.35083834,35,8200.0,196.0,28850.0,40.5,0,36.5,0.0,83,59,71.0,2017.0,7.0,17.0,1.0,1
1268,1201,37.29234500000001,-121.880227,40,7150.0,199.0,30600.0,42.0,0,38.0,0.0,82,58,70.0,2015.0,7.0,3.0,17.0,0
1269,1189,37.36342,-121.91287790000001,25,1760.0,2.0,4000.0,31.0,1,25.0,0.08,60,43,51.5,2013.0,11.0,28.0,2.0,0
